,Intercept,C(mvac)[T.True],C(csc)[T.True],C(mvac)[T.True]:C(csc)[T.True],collection_day,Intercept RE
y669,6.072075452548785e-05,0.6932328024751155,0.9198997706070716,0.6406598044446157,0.005718751269126449,0.999999676053606
y670,3.16059798621833e-14,0.6574357209208559,0.9852741946448837,0.6898789102973644,0.5502387349425838,0.00024505511126457746
y671,2.6435166074927863e-10,0.22300938842249207,0.5828242699851778,0.47363891928337964,0.0010433568857057757,0.0002158918868608604
y672,0.0,0.15698415467161822,0.29095574365945953,0.4568347299814558,0.0023510840475665182,0.001547356934677771
y673,0.3419922015741753,0.5303028761906188,0.15029609593044202,0.4191063650792951,0.2887663908963922,0.023358297660872624
y674,0.3357939992345439,0.03467351513918082,0.045590956520938856,0.16140401701040819,0.013543661515558386,0.9999893693607464
y675,0.03839860112779426,0.9378347516285358,0.9349404763001289,0.4488960725768717,0.0826029405546672,0.0014544858261259259
y676,2.3706565395446856e-50,0.0055668898579454024,0.924788949358177,0.10760034296019466,4.878148897507807e-05,1.4289013993971278e-05
y677,4.6337314268427043e-20,0.021947822106692962,0.042972395259273856,0.013814802518086542,0.2786961816289688,0.5196301156116592
y678,9.446627449711469e-07,0.9783479955129628,0.2772636274252106,0.7974128152479977,0.13870677602117873,0.06142830881098051
y679,6.006930389593096e-07,0.30270500730362626,0.12259729179581712,0.482782480911093,0.00016504316233325252,8.231869891780192e-05
y680,0.0023778536996990605,0.6982051562967616,0.9371527308187256,0.4898836740173931,0.0036210601142277177,1.4426460109845525e-05
y681,3.0943438403123966e-84,0.0007505190118078381,0.12335222954678847,0.004726161979339598,1.1306462692725285e-08,0.1819415873373732
y682,0.6684430635812997,0.5363360221410232,0.5511761541637626,0.5737535231683084,0.22484413389153934,5.29002490527113e-06
y683,0.20855477036590153,0.6656433664735701,0.273521977060573,0.19467397800277642,0.0008689770549661379,0.17977587050511223
y684,1.9615867725154567e-89,0.06335888834960447,0.9598180171203478,0.26308257708325067,0.009348778757051477,0.00011119295382447555
y685,3.922935239594278e-33,0.9403424465463093,0.01084112835562769,0.8137216958221147,0.24458710382096838,4.319388374575153e-05
y686,6.282021077594234e-74,0.30778201555118245,0.12859058188543435,0.6140553879080559,0.0008454033738002859,0.00013169471651131612
y687,3.1384166451115814e-26,0.557052492346332,0.06710105400895569,0.3793177932960208,3.0769241917128302e-06,3.4265278141413504e-05
y688,9.226228236587479e-15,0.42556580000665645,0.009099771452340012,0.8430350562696489,1.778447677181477e-05,8.796756378984395e-05
y689,8.447354373247277e-05,0.09630708237167082,0.9222037982884748,0.7113267835485851,1.4201754226825406e-05,0.0007277572825969333
y690,2.885043157898459e-07,0.7745274504806154,0.9633770747491971,0.723580632011165,0.34214199501626164,0.9998237523482061
y691,7.2686283841873235e-19,0.3380651046682773,0.06846022479271371,0.37800393000100574,0.0009639947523085499,0.9988464964466962
y692,2.825050210891033e-84,0.04261084961625119,0.5233660385612091,0.08583920990911567,5.391026628844648e-15,0.00019150181089747656
y693,1.3937129619053046e-10,0.20844010776844357,8.788687992872382e-05,0.028594556282839457,0.0005608995635525851,5.695059554491984e-05
y694,0.0043322634441341126,0.00042224342371603935,0.08477485359669219,0.0034769166768030043,0.04412381241344069,2.4182277265384304e-05
y695,3.9307177696065537e-07,0.15678404914905758,0.014444171130561113,0.1363631346807239,0.008648705297021246,1.1143086927430368e-06
y696,0.563869451618615,0.8725719464337648,0.013445130157581465,0.8640897379310121,0.6910393412600024,0.9999840537873897
y697,8.066657962932595e-15,0.6856715669925807,0.0008176896701903848,0.6043554856625275,5.7530489588417894e-18,2.436339999247381e-05
y698,0.029624776366752092,0.7318363533921253,0.4559946707293481,0.6359359969227611,0.10265240000393287,0.9998089547069838
y699,5.0648464191376905e-27,0.5696458644568712,0.07668178431445072,0.5696708165968081,4.710690422031709e-08,3.769661927226281e-05
y700,3.5741119234504635e-60,0.49941134204439586,0.1596299562785365,0.8519761192831002,9.177679393842665e-19,6.830264276205078e-05
y701,1.4404859302680816e-15,0.19507301214763373,0.45138488671220534,0.2333053256715979,8.766219390419805e-09,1.3461672011637308e-05
y702,4.485704703028617e-13,0.4646504823871169,0.09395091194428432,0.7280845971224955,4.689737808040075e-08,0.000144789361915148
y703,0.844514521461778,0.9201894361409302,0.7719403074552132,0.7075520880151541,0.06980247694288762,5.172492309478845e-05
y704,2.5178135190029468e-05,0.11210393785091949,0.8905325553451882,0.3419096264903638,2.5301848948737674e-06,0.00011683176781535945
y705,4.258894066715401e-19,0.771772028034634,0.40885350221983763,0.5683574922971413,1.032938813846103e-06,0.0006062752458197383
y706,0.0008804112764209513,0.6165139359492462,0.3739493687144567,0.9608856235520234,6.403729084741107e-05,0.0001593459383377612
y707,0.8075082584616393,0.669569840350908,0.540386645887059,0.38401117721999933,0.22331813428692082,5.644690062255839e-07
y708,1.5976616767774173e-06,0.94703668303547,0.49366838643215727,0.32523125979334444,0.917513597632477,2.9382156796225266e-05
y709,0.012454506000050932,0.06221428655619183,0.9707441301277133,0.7881638710219733,4.3086138334883016e-10,3.292391032825492e-06
y710,2.0414349242555876e-05,0.26235609818049943,0.9162024003893633,0.6647846981978209,0.8602307373973597,7.5050605692172165e-06
y711,1.169608184439585e-11,0.5927963244231873,0.832168353036802,0.8584581763957991,2.176485038553935e-07,1.782359276164694e-05
y712,4.909865337476657e-07,0.289002891083747,0.16200399572611757,0.21447384224091282,9.956078745631298e-07,3.3615975819185527e-06
y713,3.772510001577748e-17,0.09928425733048557,0.21324720799366725,0.04239312021087115,0.007057893473018454,8.674492119336703e-06
y714,6.480744960425206e-06,0.8498991971804256,0.03274019350632633,0.6681147925777708,0.0010624127094765435,0.00040578243972054235
y715,2.5217070449347845e-05,0.4655216574649863,0.8271761692237823,0.6947225958548202,0.020899917431454352,4.8323595117915984e-05
y716,0.0344674262779442,0.5940500965483131,0.9969874907033669,0.24265014893422376,0.9962398824693635,4.492962417542035e-06
y717,0.02963843259682478,0.19253978643554892,0.3214210677758562,0.10961222769747968,0.035390612982170805,7.975486125255282e-06
y718,0.0962292765003907,0.7223870171993749,0.9440845224229334,0.919626874431091,8.886091116536412e-06,0.9999686802818529
y719,2.5000077623745757e-39,0.551163098043093,0.5559770144864814,0.8836805733673035,2.6189890498848193e-11,0.0004787777329323436
y720,4.816488309315195e-06,0.23027422413535592,0.0691473382933736,0.9974859558791939,1.5261150283709477e-07,2.922779717561131e-05
y721,3.2084249432950995e-19,0.8288368430008453,0.017698312663527394,0.9484159307479866,0.00013302172359557477,0.0009383520891876962
y722,0.4068460152770482,0.2726174232326982,0.5378328965367364,0.5456962431356702,0.30369887292369757,0.00022207897956613942
y723,0.9876591621304895,0.8953154004131333,0.19844327807186568,0.8399621499184268,0.22716587691744394,0.003104189869141598
y724,0.020771511060138678,0.06323078282315628,0.17524041912546517,0.15641330145660243,0.03144121761110669,0.0019231412449608632
y725,0.4348924432702771,0.3954704246880578,0.7651493480425294,0.9381338627268591,0.5791122492028622,0.10007869247622973
y726,1.0074952302266886e-15,0.003919619460034409,0.30783761867422754,0.020912916165572962,0.04561276613072552,0.036340821621974405
y727,0.0002573612756808404,0.41878173050418743,0.5852223757585678,0.7262261890121875,0.0010183408934449681,0.0004365026639844356
y728,1.8630330009789184e-35,0.8490278891904259,0.29057266557184835,0.27119937670605077,0.14058885044484976,0.03271952104697795
y729,0.5840013494486582,0.9090634624450098,0.17663034595160265,0.3114914925866742,0.3398806895384173,0.001280522959972959
y730,3.8811969192560325e-30,0.9039104806286257,0.6774369315699473,0.5475290498844809,0.12315353430453209,0.14878446556553115
y731,0.8289648801147407,0.9349760786761785,0.1368949642593152,0.23479416106872364,0.6853967669023451,0.10018026444138327
y732,1.7945278933963708e-11,0.8351625942563161,0.41451102643678694,0.801607091000437,0.04079344973341426,8.705928637175711e-05
y733,0.8888696843295054,0.7801744861132285,0.12373467223475441,0.8814652510874561,6.204133264829542e-05,0.07276934419889329
y734,0.20907496081982835,0.04239038802043515,0.05220883116152412,0.47593532417703255,0.9213894718204294,0.9999944950467063
y735,1.7966036082834626e-46,0.6875309943183017,0.8167956087259065,0.7941442049433518,0.46299457164089786,3.5741954769300165e-06
y736,6.170402480236746e-18,0.2911147801493661,0.09778646118111196,0.40164867401275717,3.323164547329128e-06,1.5173189818991512e-05
y737,0.8074540270581735,0.6385022124947946,0.5372641304188721,0.2579896233280383,0.7801537101035393,1.7041439212658883e-05
y738,6.733818336432917e-20,0.11046143630363096,0.14626183102846912,0.25034644338129897,2.0293056492315523e-07,6.930819473415463e-05
y739,8.349080035628723e-05,0.1842498902242784,0.3584476914528574,0.17950484474537265,0.0005715220163012461,4.064644269758998e-06
y740,1.347936167087979e-119,0.020492174850483984,0.0972745699972733,0.0643411146291714,0.18546258212247668,3.5189296423773736e-05
y741,1.5353209963036883e-82,0.15606629464580948,0.04394167354349881,0.7774831582750059,1.0891898406492178e-06,9.13431221600669e-05
y742,3.882221338611436e-26,0.25227560225525225,0.04388306210706269,0.05585134568438516,2.6986423315358958e-05,2.2427110578183306e-05
y743,0.08819934485006589,0.10889324960882064,0.7945999110158082,0.3816171729791338,0.2309376953516603,4.4357957155288265e-05
y744,3.1359779874862117e-10,0.8554709013697163,0.16878478617033943,0.19896783632300452,0.02880348886179703,6.986425770558183e-05
y745,5.3277034479748396e-14,0.4076014803633623,0.20449344954320758,0.9305752316784701,4.072913879889257e-09,5.163891180585293e-05
y746,2.1544032831513324e-22,0.488540197148862,0.5060245005055944,0.7340918792517117,0.008789136736475571,0.0672964464879657
y747,7.185688860067989e-107,0.016999666014016878,0.8568938514342084,0.284463488397544,1.8840040437720728e-07,0.00013000861468531107
y748,3.7418366779866675e-11,0.1955085132676222,0.023349193755531024,0.3380221412426828,1.3457497364035268e-16,0.003129686166142196
y749,3.9959294344872775e-47,0.5068141457675377,0.9388069594940677,0.48937039274399197,0.6868778898827886,
y750,0.6510925777812977,0.18848732859482764,0.9544745424723211,0.23908768357360288,0.7033319636248236,6.37001859971094e-05
y751,0.0021879616970321126,0.9737780843980723,0.5199221416734598,0.9823083069166013,0.8231574274834187,1.0584574506623492e-05
y752,4.3025130026066e-24,0.3942712525870812,0.6785781784722208,0.35606000181577935,0.5408168183934436,5.860718332897749e-06
y753,1.4664471041555874e-20,0.9141461050369266,0.01424531718317305,0.5084132650820475,0.00046433518210219126,0.08326954451202935
y754,9.932802479979293e-58,0.14218572903546536,0.7164584154648672,0.21025694549589447,0.21697750192813947,0.00011248455338135811
y755,0.3374115110750632,0.9271499642261098,0.00039004477505785913,0.7570337723638856,3.7488490802691006e-17,8.107753377274741e-05
y756,8.397657104818847e-06,0.3591879280376091,0.7258033108090023,0.12426277867292695,0.01009077662134883,0.1488683293395036
y757,0.8934472099755049,0.09204406122052748,0.6504894937086805,0.33351838438636194,2.7924562627117844e-05,0.00018827028478731275
y758,2.292076609107659e-31,0.045454705141934976,0.5687827026362842,0.08073415396088157,4.268520240120608e-10,0.0027239196551940986
y759,0.6713155737961288,0.46338591070728063,0.27400515578320095,0.2467053261624813,0.4589492926280121,8.228116181490109e-05
y760,3.780394678780771e-17,0.004422854588767035,0.10218447262668234,0.7952354823802743,9.273904958235037e-07,0.9995434071209158
y761,0.010716396634096938,0.6950282808412356,0.6528479497187749,0.7277493143671853,0.04627572613483636,3.5371153879595503e-06
y762,0.006555288767504798,0.05331922827095274,0.6671266756041481,0.02717530129946954,0.26727259789410773,0.9999999960189963
y763,1.8982763719492826e-11,0.5299408798371097,0.43148864241615226,0.42664385698718355,0.009002379236467423,1.3913166168175862e-05
y764,0.014441429219548408,0.21102063642248825,0.8341127518156941,0.9284446040917838,1.9348325995475198e-05,3.524597966346807e-06
y765,0.0003851594923692787,0.29338443436703665,0.2428618338542914,0.9389098244828749,0.044333547501711375,0.002064169468423765
y766,0.007929642062286487,0.8188428442789615,0.22337862889688542,0.7614745290455136,3.325696312951641e-05,0.0001744872707935774
y767,1.6433731998995923e-09,0.7423681425916442,0.9273902633603469,0.47764422732239786,0.0036254413285596375,3.2389129283613604e-05
y768,0.21815248212084049,0.09049627653580916,0.0049705577741683184,0.021639697967399597,0.0003903346789829607,0.0005684905690140227
y769,0.39869993812048155,0.36862111408783893,0.7392247163441168,0.7737807345238448,0.0001274265704761453,5.109715181449408e-06
y770,1.1553113205739123e-12,0.28351856312431567,0.08734092309796067,0.550248992573715,9.790798183038559e-20,1.2943487811012145e-05
y771,6.988408332681921e-12,0.6590182983356712,0.29432123292535106,0.2804408214068088,4.710212116344743e-14,1.1864092975128564e-05
y772,0.4259969022846618,0.8359569790926111,0.8098487555646817,0.8875615262997819,0.5861654291564056,7.237678847866367e-06
y773,4.393825314124068e-06,0.9349750534105506,0.2712165215234009,0.11041110106722628,6.478456308409633e-07,0.9999981923791417
y774,0.6890387644082143,0.20816499730479232,0.25730536676823146,0.0710341202008027,0.13779260840943766,0.006513267072593533
y775,5.167264527540661e-18,0.6065882946534963,0.4487011854202124,0.44600301088803396,0.0005781663331077155,0.00041224453497451703
y776,2.385588933068412e-08,0.5659374595683293,0.24248787190956955,0.3200327376234362,0.00043261988375641687,0.00023471622898222396
y777,0.0002252279597995058,0.8899423062749628,0.4327194729525361,0.6050764849644948,0.29989446332668,0.22535351311062268
y778,0.8895547379697332,0.6680761803784133,0.8631419863886125,0.3172234985484861,0.24346039624268379,1.008183848186765e-06
y779,0.151437020074365,0.016013366512888233,0.06460994737540145,0.05457516721030369,0.2562299068820688,4.322719305551797e-05
y780,2.0009837245475072e-05,0.09870611629302369,0.5518398475358794,0.6307681076779785,0.4296730308177953,1.6388171031219745e-05
y781,0.2265093872285906,0.0009757749204083145,0.021325162260940545,0.004657330730828631,0.5814771275290176,9.562243877166235e-05
y782,0.1045328284307625,0.329540918330115,0.6772189015976839,0.23401913207958858,1.990585061464919e-08,0.0001515052013095634
y783,0.09559215267479453,0.1322333628792221,0.18957844378280386,0.4059984255522122,0.008530972227129334,0.999992637758642
y784,2.4967531323048246e-28,0.42623002306741975,0.7082425541967471,0.137313734317651,2.4312058026547626e-15,5.8536650089053535e-05
y785,0.26360178969762504,0.1537313357222676,0.8294742131711581,0.2815682595079184,8.122123356739923e-05,0.0002725895588621116
y786,0.30806293312021815,0.4663276128932392,0.9696619920660929,0.7376870452966866,0.09810979640160195,2.6710546151345914e-06
y787,0.39798515499749676,0.2818465080195842,0.3748388292756003,0.3316831718231127,0.5669412924752778,0.9999977923693696
y788,0.5963216117191019,0.9862242569910599,0.6851011006539753,0.8791464302874549,0.6458550875165208,0.9999993729935471
y789,0.19216556775863058,0.2632807994320485,0.43552551135229667,0.916351156122779,0.00024863361592574444,0.0005993446456536753
y790,2.7210185462868437e-05,0.557097218129748,0.8655806882220423,0.8330565794088824,0.0333741589389255,0.0014870134609821222
y791,0.006145072614314033,0.7508263679553335,0.146214856735178,0.8385970804059235,0.026575934240294297,4.3953701430051714e-05
y792,6.366332880351808e-48,0.2765826689570906,0.7065329153359563,0.9326230908186162,0.3509302390794963,0.3698114474261518
y793,4.8847013468585116e-17,0.5885438282431346,0.19188572935392179,0.6507639249537376,0.4691152779723994,0.003224345378341431
